decile,n,prevalence,prev_lo,prev_hi,window_prev,enrichment,method,pathogen,base_rate
2,53,0.07547169811320754,0.018867924528301886,0.1509433962264151,0.24528301886792453,2.6968553459119495,random,Norovirus,0.027985074626865673
3,54,0.018518518518518517,0.0,0.05555555555555555,0.16666666666666666,0.6617283950617283,random,Norovirus,0.027985074626865673
4,53,0.0,0.0,0.0,0.11320754716981132,0.0,random,Norovirus,0.027985074626865673
5,54,0.018518518518518517,0.0,0.05555555555555555,0.2962962962962963,0.6617283950617283,random,Norovirus,0.027985074626865673
6,54,0.018518518518518517,0.0,0.05555555555555555,0.25925925925925924,0.6617283950617283,random,Norovirus,0.027985074626865673
7,53,0.0,0.0,0.0,0.18867924528301888,0.0,random,Norovirus,0.027985074626865673
8,54,0.037037037037037035,0.0,0.09259259259259259,0.2222222222222222,1.3234567901234566,random,Norovirus,0.027985074626865673
9,54,0.05555555555555555,0.0,0.1111111111111111,0.2037037037037037,1.985185185185185,random,Norovirus,0.027985074626865673
0,44,0.045454545454545456,0.0,0.11363636363636363,0.38636363636363635,0.8893280632411067,random,HIV-1,0.051111111111111114
1,45,0.0,0.0,0.0,0.2,0.0,random,HIV-1,0.051111111111111114
2,45,0.06666666666666667,0.0,0.13333333333333333,0.37777777777777777,1.3043478260869563,random,HIV-1,0.051111111111111114
3,45,0.06666666666666667,0.0,0.15555555555555556,0.35555555555555557,1.3043478260869563,random,HIV-1,0.051111111111111114
4,45,0.06666666666666667,0.0,0.15555555555555556,0.28888888888888886,1.3043478260869563,random,HIV-1,0.051111111111111114
5,45,0.08888888888888889,0.022222222222222223,0.17777777777777778,0.28888888888888886,1.7391304347826086,random,HIV-1,0.051111111111111114
6,45,0.08888888888888889,0.022222222222222223,0.17777777777777778,0.35555555555555557,1.7391304347826086,random,HIV-1,0.051111111111111114
7,45,0.0,0.0,0.0,0.2222222222222222,0.0,random,HIV-1,0.051111111111111114
8,45,0.022222222222222223,0.0,0.08888888888888889,0.2222222222222222,0.43478260869565216,random,HIV-1,0.051111111111111114
9,46,0.06521739130434782,0.0,0.15217391304347827,0.34782608695652173,1.275992438563327,random,HIV-1,0.051111111111111114
0,48,0.0625,0.0,0.14583333333333334,0.5625,1.2760416666666667,random,Dengue,0.04897959183673469
1,49,0.12244897959183673,0.04081632653061224,0.22448979591836735,0.40816326530612246,2.5,random,Dengue,0.04897959183673469
2,49,0.061224489795918366,0.0,0.14285714285714285,0.5102040816326531,1.25,random,Dengue,0.04897959183673469
3,49,0.061224489795918366,0.0,0.14285714285714285,0.4897959183673469,1.25,random,Dengue,0.04897959183673469
4,49,0.02040816326530612,0.0,0.061224489795918366,0.2857142857142857,0.41666666666666663,random,Dengue,0.04897959183673469
5,49,0.04081632653061224,0.0,0.10204081632653061,0.32653061224489793,0.8333333333333333,random,Dengue,0.04897959183673469
6,49,0.02040816326530612,0.0,0.061224489795918366,0.40816326530612246,0.41666666666666663,random,Dengue,0.04897959183673469
7,49,0.02040816326530612,0.0,0.061224489795918366,0.42857142857142855,0.41666666666666663,random,Dengue,0.04897959183673469
8,49,0.02040816326530612,0.0,0.061224489795918366,0.2857142857142857,0.41666666666666663,random,Dengue,0.04897959183673469
9,50,0.06,0.0,0.14,0.38,1.225,random,Dengue,0.04897959183673469
0,54,0.07407407407407407,0.018518518518518517,0.14814814814814814,0.24074074074074073,2.037037037037037,random,RSV,0.03636363636363636
1,55,0.01818181818181818,0.0,0.05454545454545454,0.2,0.5,random,RSV,0.03636363636363636
2,55,0.01818181818181818,0.0,0.07272727272727272,0.2,0.5,random,RSV,0.03636363636363636
3,55,0.0,0.0,0.0,0.14545454545454545,0.0,random,RSV,0.03636363636363636
4,55,0.10909090909090909,0.03636363636363636,0.2,0.3090909090909091,3.0,random,RSV,0.03636363636363636
5,55,0.03636363636363636,0.0,0.09090909090909091,0.21818181818181817,1.0,random,RSV,0.03636363636363636
6,55,0.01818181818181818,0.0,0.05454545454545454,0.21818181818181817,0.5,random,RSV,0.03636363636363636
7,55,0.05454545454545454,0.0,0.12727272727272726,0.2,1.5,random,RSV,0.03636363636363636
8,55,0.03636363636363636,0.0,0.09090909090909091,0.18181818181818182,1.0,random,RSV,0.03636363636363636
9,56,0.0,0.0,0.0,0.21428571428571427,0.0,random,RSV,0.03636363636363636
0,55,0.03636363636363636,0.0,0.09090909090909091,0.23636363636363636,1.1978609625668448,random,Influenza_B,0.030357142857142857
1,56,0.0,0.0,0.0,0.16071428571428573,0.0,random,Influenza_B,0.030357142857142857
2,56,0.08928571428571429,0.017857142857142856,0.16071428571428573,0.23214285714285715,2.9411764705882355,random,Influenza_B,0.030357142857142857
3,56,0.05357142857142857,0.0,0.125,0.19642857142857142,1.7647058823529411,random,Influenza_B,0.030357142857142857
4,56,0.03571428571428571,0.0,0.08928571428571429,0.16071428571428573,1.1764705882352942,random,Influenza_B,0.030357142857142857
5,56,0.017857142857142856,0.0,0.05357142857142857,0.07142857142857142,0.5882352941176471,random,Influenza_B,0.030357142857142857
6,56,0.017857142857142856,0.0,0.05357142857142857,0.14285714285714285,0.5882352941176471,random,Influenza_B,0.030357142857142857
7,56,0.017857142857142856,0.0,0.05357142857142857,0.125,0.5882352941176471,random,Influenza_B,0.030357142857142857
8,56,0.0,0.0,0.0,0.16071428571428573,0.0,random,Influenza_B,0.030357142857142857
9,57,0.03508771929824561,0.0,0.08771929824561403,0.22807017543859648,1.1558307533539731,random,Influenza_B,0.030357142857142857
0,132,0.0,0.0,0.0,0.03787878787878788,0.0,random,MERS,0.006766917293233083
1,133,0.007518796992481203,0.0,0.022556390977443608,0.06015037593984962,1.1111111111111112,random,MERS,0.006766917293233083
2,133,0.0,0.0,0.0,0.045112781954887216,0.0,random,MERS,0.006766917293233083
3,133,0.022556390977443608,0.0,0.05263157894736842,0.06015037593984962,3.333333333333333,random,MERS,0.006766917293233083
4,133,0.0,0.0,0.0,0.06015037593984962,0.0,random,MERS,0.006766917293233083
5,133,0.0,0.0,0.0,0.05263157894736842,0.0,random,MERS,0.006766917293233083
6,133,0.0,0.0,0.0,0.08270676691729323,0.0,random,MERS,0.006766917293233083
7,133,0.015037593984962405,0.0,0.03759398496240601,0.06766917293233082,2.2222222222222223,random,MERS,0.006766917293233083
8,133,0.022556390977443608,0.0,0.05263157894736842,0.06766917293233082,3.333333333333333,random,MERS,0.006766917293233083
9,134,0.0,0.0,0.0,0.05223880597014925,0.0,random,MERS,0.006766917293233083
0,33,0.12121212121212122,0.030303030303030304,0.24242424242424243,0.15151515151515152,0.7631874298540966,random,HCV,0.1588235294117647
1,34,0.08823529411764706,0.0,0.20588235294117646,0.23529411764705882,0.5555555555555556,random,HCV,0.1588235294117647
2,34,0.11764705882352941,0.029411764705882353,0.23529411764705882,0.17647058823529413,0.7407407407407408,random,HCV,0.1588235294117647
3,34,0.17647058823529413,0.058823529411764705,0.29411764705882354,0.2647058823529412,1.1111111111111112,random,HCV,0.1588235294117647
4,34,0.23529411764705882,0.08823529411764706,0.38235294117647056,0.29411764705882354,1.4814814814814816,random,HCV,0.1588235294117647
5,34,0.20588235294117646,0.08823529411764706,0.35294117647058826,0.29411764705882354,1.2962962962962963,random,HCV,0.1588235294117647
6,34,0.08823529411764706,0.0,0.17647058823529413,0.14705882352941177,0.5555555555555556,random,HCV,0.1588235294117647
7,34,0.23529411764705882,0.08823529411764706,0.38235294117647056,0.4117647058823529,1.4814814814814816,random,HCV,0.1588235294117647
8,34,0.14705882352941177,0.029411764705882353,0.2647058823529412,0.3235294117647059,0.925925925925926,random,HCV,0.1588235294117647
9,35,0.17142857142857143,0.05714285714285714,0.3142857142857143,0.2,1.0793650793650795,random,HCV,0.1588235294117647
0,45,0.06666666666666667,0.0,0.1338888888888884,0.4888888888888889,1.1160493827160494,random,Zika,0.059734513274336286
1,45,0.06666666666666667,0.0,0.15555555555555556,0.37777777777777777,1.1160493827160494,random,Zika,0.059734513274336286
2,45,0.08888888888888889,0.022222222222222223,0.17777777777777778,0.4,1.4880658436213992,random,Zika,0.059734513274336286
3,45,0.08888888888888889,0.022222222222222223,0.17777777777777778,0.4444444444444444,1.4880658436213992,random,Zika,0.059734513274336286
4,45,0.022222222222222223,0.0,0.06666666666666667,0.24444444444444444,0.3720164609053498,random,Zika,0.059734513274336286
5,46,0.06521739130434782,0.0,0.15217391304347827,0.391304347826087,1.0917874396135265,random,Zika,0.059734513274336286
6,45,0.044444444444444446,0.0,0.1111111111111111,0.4222222222222222,0.7440329218106996,random,Zika,0.059734513274336286
7,45,0.022222222222222223,0.0,0.06666666666666667,0.37777777777777777,0.3720164609053498,random,Zika,0.059734513274336286
8,45,0.044444444444444446,0.0,0.1111111111111111,0.24444444444444444,0.7440329218106996,random,Zika,0.059734513274336286
9,46,0.08695652173913043,0.021739130434782608,0.17391304347826086,0.34782608695652173,1.4557165861513686,random,Zika,0.059734513274336286
0,49,0.061224489795918366,0.0,0.14285714285714285,0.2857142857142857,0.7708006279434851,random,Rabies,0.07942973523421588
1,49,0.14285714285714285,0.04081632653061224,0.24489795918367346,0.3673469387755102,1.7985347985347986,random,Rabies,0.07942973523421588
2,49,0.10204081632653061,0.04081632653061224,0.1841836734693873,0.3469387755102041,1.284667713239142,random,Rabies,0.07942973523421588
3,49,0.04081632653061224,0.0,0.10204081632653061,0.30612244897959184,0.5138670852956567,random,Rabies,0.07942973523421588
4,49,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.24489795918367346,1.0277341705913134,random,Rabies,0.07942973523421588
5,49,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.40816326530612246,1.0277341705913134,random,Rabies,0.07942973523421588
6,49,0.04081632653061224,0.0,0.10204081632653061,0.1836734693877551,0.5138670852956567,random,Rabies,0.07942973523421588
7,49,0.04081632653061224,0.0,0.10204081632653061,0.3469387755102041,0.5138670852956567,random,Rabies,0.07942973523421588
8,49,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.40816326530612246,1.0277341705913134,random,Rabies,0.07942973523421588
9,50,0.12,0.04,0.20049999999999957,0.5,1.5107692307692306,random,Rabies,0.07942973523421588
0,26,0.038461538461538464,0.0,0.11538461538461539,0.4230769230769231,0.3717948717948718,random,EV-A71,0.10344827586206896
1,26,0.11538461538461539,0.0,0.23076923076923078,0.6923076923076923,1.1153846153846154,random,EV-A71,0.10344827586206896
2,26,0.07692307692307693,0.0,0.19230769230769232,0.5769230769230769,0.7435897435897436,random,EV-A71,0.10344827586206896
3,26,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.5384615384615384,1.4871794871794872,random,EV-A71,0.10344827586206896
4,26,0.07692307692307693,0.0,0.19230769230769232,0.5,0.7435897435897436,random,EV-A71,0.10344827586206896
5,26,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.5384615384615384,1.4871794871794872,random,EV-A71,0.10344827586206896
6,26,0.07692307692307693,0.0,0.19230769230769232,0.5384615384615384,0.7435897435897436,random,EV-A71,0.10344827586206896
7,26,0.11538461538461539,0.0,0.2692307692307692,0.2692307692307692,1.1153846153846154,random,EV-A71,0.10344827586206896
8,26,0.11538461538461539,0.0,0.23076923076923078,0.34615384615384615,1.1153846153846154,random,EV-A71,0.10344827586206896
9,27,0.1111111111111111,0.0,0.2231481481481473,0.5925925925925926,1.074074074074074,random,EV-A71,0.10344827586206896
