threshold,pathogen,best_combo,dms_f1,n_gt_positions
10,RSV,"E*rare + CUSUM(d=0.3,h=3.0)",0.0845,51
10,RSV,"E*rare + CUSUM(d=0.5,h=4.0)",0.0656,51
10,RSV,"E*rare + CUSUM(d=0.5,h=5.0)",0.0714,51
10,RSV,E*rare + AdaptiveKnee,0.1143,51
10,RSV,E*rare + ScoreDBSCAN(ep=8),0.166,51
10,RSV,E*rare + ScoreDBSCAN(ep=15),0.1639,51
10,RSV,E*rare + Spectral(z=1.5),0.1149,51
10,RSV,E*rare + Spectral(z=2.0),0.1067,51
10,RSV,E*rare + Bayes(prior=0.1),0.0833,51
10,RSV,E*rare + Bayes(prior=0.15),0.1124,51
10,RSV,E*rare + Ensemble(v>=2),0.1062,51
10,RSV,E*rare + Ensemble(v>=3),0.1053,51
10,RSV,E*rare + AdaptWin(s=90),0.112,51
10,RSV,E*rare + AdaptWin(s=85),0.1351,51
10,RSV,E*rare + FreqThresh(p=80),0.1242,51
10,RSV,E*rare + FreqThresh(p=85),0.1343,51
10,RSV,E*rare + FreqThresh(p=90),0.1132,51
10,RSV,E*rare + FreqThresh(p=95),0.1266,51
10,RSV,"E*rare + SWAN(w=10,k=1.0)",0.1205,51
10,RSV,"E*rare + SWAN(w=10,k=1.5)",0.1143,51
10,RSV,"E*rare + SWAN(w=10,k=2.0)",0.0923,51
10,RSV,"E*rare + SWAN(w=20,k=1.0)",0.075,51
10,RSV,"E*rare + SWAN(w=20,k=1.5)",0.0822,51
10,RSV,"E*rare + SWAN(w=20,k=2.0)",0.0938,51
10,RSV,"E*rare + SWAN(w=50,k=1.0)",0.0845,51
10,RSV,"E*rare + SWAN(w=50,k=1.5)",0.0896,51
10,RSV,E*rare + MutClust-Orig(g=10),0.1699,51
10,RSV,P*E*rare + Wavelet(t=1.0),0.1884,51
10,RSV,P*E*rare + Wavelet(t=1.5),0.1296,51
10,RSV,P*E*rare + Wavelet(t=2.0),0.1667,51
10,RSV,P*E*rare + KDE(p=75),0.0635,51
10,RSV,P*E*rare + KDE(p=80),0.0373,51
10,RSV,P*E*rare + KDE(p=85),0.0448,51
10,RSV,P*E*rare + SlidingTest(p=0.01),0.1587,51
10,RSV,P*E*rare + SlidingTest(p=0.05),0.1867,51
10,RSV,P*E*rare + LocalContrast(z=1.0),0.0962,51
10,RSV,P*E*rare + LocalContrast(z=1.5),0.102,51
10,RSV,P*E*rare + LocalContrast(z=2.0),0.0455,51
10,RSV,"P*E*rare + CUSUM(d=0.3,h=3.0)",0.0845,51
10,RSV,"P*E*rare + CUSUM(d=0.5,h=4.0)",0.0667,51
10,RSV,"P*E*rare + CUSUM(d=0.5,h=5.0)",0.037,51
10,RSV,P*E*rare + AdaptiveKnee,0.1165,51
10,RSV,P*E*rare + ScoreDBSCAN(ep=8),0.1707,51
10,RSV,P*E*rare + ScoreDBSCAN(ep=15),0.1643,51
10,RSV,P*E*rare + Spectral(z=1.5),0.1205,51
10,RSV,P*E*rare + Spectral(z=2.0),0.0811,51
10,RSV,P*E*rare + Bayes(prior=0.1),0.0779,51
10,RSV,P*E*rare + Bayes(prior=0.15),0.1099,51
10,RSV,P*E*rare + Ensemble(v>=2),0.1071,51
10,RSV,P*E*rare + Ensemble(v>=3),0.1224,51
10,RSV,P*E*rare + AdaptWin(s=90),0.1217,51
10,RSV,P*E*rare + AdaptWin(s=85),0.1159,51
10,RSV,P*E*rare + FreqThresh(p=80),0.1242,51
10,RSV,P*E*rare + FreqThresh(p=85),0.1194,51
10,RSV,P*E*rare + FreqThresh(p=90),0.1132,51
10,RSV,P*E*rare + FreqThresh(p=95),0.1013,51
10,RSV,"P*E*rare + SWAN(w=10,k=1.0)",0.1013,51
10,RSV,"P*E*rare + SWAN(w=10,k=1.5)",0.0882,51
10,RSV,"P*E*rare + SWAN(w=10,k=2.0)",0.1,51
10,RSV,"P*E*rare + SWAN(w=20,k=1.0)",0.0811,51
10,RSV,"P*E*rare + SWAN(w=20,k=1.5)",0.0833,51
10,RSV,"P*E*rare + SWAN(w=20,k=2.0)",0.1,51
10,RSV,"P*E*rare + SWAN(w=50,k=1.0)",0.0822,51
10,RSV,"P*E*rare + SWAN(w=50,k=1.5)",0.0952,51
10,RSV,P*E*rare + MutClust-Orig(g=10),0.1695,51
10,RSV,minority_E + Wavelet(t=1.0),0.1884,51
10,RSV,minority_E + Wavelet(t=1.5),0.2316,51
10,RSV,minority_E + Wavelet(t=2.0),0.1463,51
10,RSV,minority_E + KDE(p=75),0.0952,51
10,RSV,minority_E + KDE(p=80),0.1118,51
10,RSV,minority_E + KDE(p=85),0.1343,51
10,RSV,minority_E + SlidingTest(p=0.01),0.2105,51
10,RSV,minority_E + SlidingTest(p=0.05),0.233,51
10,RSV,minority_E + GradPeak(p=0.2),0.1231,51
10,RSV,minority_E + LocalContrast(z=1.0),0.1085,51
10,RSV,minority_E + LocalContrast(z=1.5),0.0367,51
10,RSV,minority_E + LocalContrast(z=2.0),0.0408,51
10,RSV,"minority_E + CUSUM(d=0.3,h=3.0)",0.0548,51
10,RSV,"minority_E + CUSUM(d=0.5,h=4.0)",0.0656,51
10,RSV,"minority_E + CUSUM(d=0.5,h=5.0)",0.0,51
10,RSV,minority_E + AdaptiveKnee,0.1286,51
10,RSV,minority_E + ScoreDBSCAN(ep=8),0.1686,51
10,RSV,minority_E + ScoreDBSCAN(ep=15),0.1707,51
10,RSV,minority_E + Spectral(z=1.5),0.1197,51
10,RSV,minority_E + Spectral(z=2.0),0.087,51
10,RSV,minority_E + Bayes(prior=0.1),0.0,51
10,RSV,minority_E + Bayes(prior=0.15),0.1212,51
10,RSV,minority_E + Ensemble(v>=2),0.1185,51
10,RSV,minority_E + Ensemble(v>=3),0.1077,51
10,RSV,minority_E + AdaptWin(s=90),0.1239,51
10,RSV,minority_E + AdaptWin(s=85),0.1194,51
10,RSV,minority_E + FreqThresh(p=80),0.1242,51
10,RSV,minority_E + FreqThresh(p=85),0.1194,51
10,RSV,minority_E + FreqThresh(p=90),0.1132,51
10,RSV,minority_E + FreqThresh(p=95),0.0759,51
10,RSV,"minority_E + SWAN(w=10,k=1.0)",0.1176,51
10,RSV,"minority_E + SWAN(w=10,k=1.5)",0.1304,51
10,RSV,"minority_E + SWAN(w=10,k=2.0)",0.1412,51
10,RSV,"minority_E + SWAN(w=20,k=1.0)",0.12,51
10,RSV,"minority_E + SWAN(w=20,k=1.5)",0.1538,51
10,RSV,"minority_E + SWAN(w=20,k=2.0)",0.1538,51
10,RSV,"minority_E + SWAN(w=50,k=1.0)",0.1277,51
10,RSV,"minority_E + SWAN(w=50,k=1.5)",0.1481,51
10,RSV,"minority_E + SWAN(w=50,k=2.0)",0.15,51
10,RSV,minority_E + MutClust-Orig(g=10),0.1678,51
10,RSV,P*minority_E + Wavelet(t=1.0),0.2188,51
10,RSV,P*minority_E + Wavelet(t=1.5),0.198,51
10,RSV,P*minority_E + Wavelet(t=2.0),0.15,51
10,RSV,P*minority_E + KDE(p=75),0.0952,51
10,RSV,P*minority_E + KDE(p=80),0.0994,51
10,RSV,P*minority_E + KDE(p=85),0.1194,51
10,RSV,P*minority_E + SlidingTest(p=0.01),0.2273,51
10,RSV,P*minority_E + SlidingTest(p=0.05),0.2128,51
10,RSV,P*minority_E + GradPeak(p=0.2),0.037,51
10,RSV,P*minority_E + LocalContrast(z=1.0),0.1,51
10,RSV,P*minority_E + LocalContrast(z=1.5),0.0755,51
10,RSV,P*minority_E + LocalContrast(z=2.0),0.043,51
10,RSV,"P*minority_E + CUSUM(d=0.3,h=3.0)",0.0571,51
10,RSV,"P*minority_E + CUSUM(d=0.5,h=4.0)",0.1,51
10,RSV,"P*minority_E + CUSUM(d=0.5,h=5.0)",0.037,51
10,RSV,P*minority_E + AdaptiveKnee,0.1176,51
10,RSV,P*minority_E + ScoreDBSCAN(ep=8),0.1692,51
10,RSV,P*minority_E + ScoreDBSCAN(ep=15),0.1713,51
10,RSV,P*minority_E + Spectral(z=1.5),0.0808,51
10,RSV,P*minority_E + Spectral(z=2.0),0.0682,51
10,RSV,P*minority_E + Bayes(prior=0.1),0.0333,51
10,RSV,P*minority_E + Bayes(prior=0.15),0.124,51
10,RSV,P*minority_E + Ensemble(v>=2),0.1203,51
10,RSV,P*minority_E + Ensemble(v>=3),0.1322,51
10,RSV,P*minority_E + AdaptWin(s=90),0.1228,51
10,RSV,P*minority_E + AdaptWin(s=85),0.1194,51
10,RSV,P*minority_E + FreqThresh(p=80),0.1242,51
10,RSV,P*minority_E + FreqThresh(p=85),0.1194,51
10,RSV,P*minority_E + FreqThresh(p=90),0.1132,51
10,RSV,P*minority_E + FreqThresh(p=95),0.0506,51
10,RSV,"P*minority_E + SWAN(w=10,k=1.0)",0.1165,51
10,RSV,"P*minority_E + SWAN(w=10,k=1.5)",0.1277,51
10,RSV,"P*minority_E + SWAN(w=10,k=2.0)",0.15,51
10,RSV,"P*minority_E + SWAN(w=20,k=1.0)",0.1429,51
10,RSV,"P*minority_E + SWAN(w=20,k=1.5)",0.1558,51
10,RSV,"P*minority_E + SWAN(w=20,k=2.0)",0.1558,51
10,RSV,"P*minority_E + SWAN(w=50,k=1.0)",0.1304,51
10,RSV,"P*minority_E + SWAN(w=50,k=1.5)",0.1519,51
10,RSV,"P*minority_E + SWAN(w=50,k=2.0)",0.1519,51
10,RSV,P*minority_E + MutClust-Orig(g=10),0.1771,51
10,RSV,P*E + Wavelet(t=1.0),0.163,51
10,RSV,P*E + Wavelet(t=1.5),0.1714,51
10,RSV,P*E + Wavelet(t=2.0),0.1351,51
10,RSV,P*E + KDE(p=75),0.1376,51
10,RSV,P*E + KDE(p=80),0.0994,51
10,RSV,P*E + KDE(p=85),0.0299,51
10,RSV,P*E + SlidingTest(p=0.01),0.1587,51
10,RSV,P*E + SlidingTest(p=0.05),0.2059,51
10,RSV,P*E + GradPeak(p=0.2),0.0899,51
10,RSV,P*E + GradPeak(p=0.5),0.08,51
10,RSV,P*E + LocalContrast(z=1.0),0.1143,51
10,RSV,P*E + LocalContrast(z=1.5),0.1,51
10,RSV,P*E + LocalContrast(z=2.0),0.0638,51
10,RSV,"P*E + CUSUM(d=0.3,h=3.0)",0.0759,51
10,RSV,"P*E + CUSUM(d=0.5,h=4.0)",0.1071,51
10,RSV,"P*E + CUSUM(d=0.5,h=5.0)",0.0755,51
10,RSV,P*E + AdaptiveKnee,0.1176,51
10,RSV,P*E + ScoreDBSCAN(ep=8),0.1692,51
10,RSV,P*E + ScoreDBSCAN(ep=15),0.1673,51
10,RSV,P*E + Spectral(z=1.5),0.0879,51
10,RSV,P*E + Spectral(z=2.0),0.092,51
10,RSV,P*E + Bayes(prior=0.1),0.092,51
10,RSV,P*E + Bayes(prior=0.15),0.1304,51
10,RSV,P*E + Ensemble(v>=2),0.1034,51
10,RSV,P*E + Ensemble(v>=3),0.12,51
10,RSV,P*E + AdaptWin(s=90),0.1228,51
10,RSV,P*E + AdaptWin(s=85),0.1194,51
10,RSV,P*E + FreqThresh(p=80),0.1242,51
10,RSV,P*E + FreqThresh(p=85),0.1194,51
10,RSV,P*E + FreqThresh(p=90),0.1132,51
10,RSV,P*E + FreqThresh(p=95),0.0759,51
10,RSV,"P*E + SWAN(w=10,k=1.0)",0.1121,51
10,RSV,"P*E + SWAN(w=10,k=1.5)",0.0964,51
10,RSV,"P*E + SWAN(w=10,k=2.0)",0.129,51
10,RSV,"P*E + SWAN(w=20,k=1.0)",0.1346,51
10,RSV,"P*E + SWAN(w=20,k=1.5)",0.1351,51
10,RSV,"P*E + SWAN(w=20,k=2.0)",0.125,51
10,RSV,"P*E + SWAN(w=50,k=1.0)",0.1573,51
10,RSV,"P*E + SWAN(w=50,k=1.5)",0.1231,51
10,RSV,P*E + MutClust-Orig(g=10),0.17,51
10,RSV,H-score + Wavelet(t=1.0),0.1832,51
10,RSV,H-score + Wavelet(t=1.5),0.2268,51
10,RSV,H-score + Wavelet(t=2.0),0.1687,51
10,RSV,H-score + KDE(p=75),0.1058,51
10,RSV,H-score + KDE(p=80),0.0994,51
10,RSV,H-score + KDE(p=85),0.1194,51
10,RSV,H-score + SlidingTest(p=0.01),0.2105,51
10,RSV,H-score + SlidingTest(p=0.05),0.2308,51
10,RSV,H-score + GradPeak(p=0.2),0.098,51
10,RSV,H-score + GradPeak(p=0.5),0.0625,51
10,RSV,H-score + LocalContrast(z=1.0),0.0952,51
10,RSV,H-score + LocalContrast(z=1.5),0.055,51
10,RSV,H-score + LocalContrast(z=2.0),0.0412,51
10,RSV,"H-score + CUSUM(d=0.3,h=3.0)",0.0571,51
10,RSV,"H-score + CUSUM(d=0.5,h=4.0)",0.0339,51
10,RSV,"H-score + CUSUM(d=0.5,h=5.0)",0.0727,51
10,RSV,H-score + AdaptiveKnee,0.1242,51
10,RSV,H-score + ScoreDBSCAN(ep=8),0.1592,51
10,RSV,H-score + ScoreDBSCAN(ep=15),0.1629,51
10,RSV,H-score + Spectral(z=1.5),0.0748,51
10,RSV,H-score + Spectral(z=2.0),0.0667,51
10,RSV,H-score + Bayes(prior=0.15),0.1099,51
10,RSV,H-score + Ensemble(v>=2),0.1194,51
10,RSV,H-score + Ensemble(v>=3),0.0992,51
10,RSV,H-score + AdaptWin(s=90),0.1228,51
10,RSV,H-score + AdaptWin(s=85),0.1127,51
10,RSV,H-score + FreqThresh(p=80),0.1242,51
10,RSV,H-score + FreqThresh(p=85),0.1194,51
10,RSV,H-score + FreqThresh(p=90),0.1132,51
10,RSV,H-score + FreqThresh(p=95),0.0759,51
10,RSV,"H-score + SWAN(w=10,k=1.0)",0.1081,51
10,RSV,"H-score + SWAN(w=10,k=1.5)",0.1154,51
10,RSV,"H-score + SWAN(w=10,k=2.0)",0.125,51
10,RSV,"H-score + SWAN(w=20,k=1.0)",0.1081,51
10,RSV,"H-score + SWAN(w=20,k=1.5)",0.129,51
10,RSV,"H-score + SWAN(w=20,k=2.0)",0.1395,51
10,RSV,"H-score + SWAN(w=50,k=1.0)",0.1176,51
10,RSV,"H-score + SWAN(w=50,k=1.5)",0.1333,51
10,RSV,"H-score + SWAN(w=50,k=2.0)",0.1348,51
10,RSV,H-score + MutClust-Orig(g=10),0.1697,51
10,RSV,E_only + Wavelet(t=1.0),0.1727,51
10,RSV,E_only + Wavelet(t=1.5),0.2041,51
10,RSV,E_only + Wavelet(t=2.0),0.1818,51
10,RSV,E_only + KDE(p=75),0.1164,51
10,RSV,E_only + KDE(p=80),0.1118,51
10,RSV,E_only + KDE(p=85),0.1194,51
10,RSV,E_only + SlidingTest(p=0.01),0.2029,51
10,RSV,E_only + SlidingTest(p=0.05),0.2118,51
10,RSV,E_only + GradPeak(p=0.2),0.086,51
10,RSV,E_only + GradPeak(p=0.5),0.0723,51
10,RSV,E_only + LocalContrast(z=1.0),0.1101,51
10,RSV,E_only + LocalContrast(z=1.5),0.1176,51
10,RSV,E_only + LocalContrast(z=2.0),0.043,51
10,RSV,"E_only + CUSUM(d=0.3,h=3.0)",0.1026,51
10,RSV,"E_only + CUSUM(d=0.5,h=4.0)",0.1091,51
10,RSV,"E_only + CUSUM(d=0.5,h=5.0)",0.0385,51
10,RSV,E_only + AdaptiveKnee,0.1266,51
10,RSV,E_only + ScoreDBSCAN(ep=8),0.1641,51
10,RSV,E_only + ScoreDBSCAN(ep=15),0.1651,51
10,RSV,E_only + Spectral(z=1.5),0.086,51
10,RSV,E_only + Spectral(z=2.0),0.0909,51
10,RSV,E_only + Bayes(prior=0.15),0.1099,51
10,RSV,E_only + Ensemble(v>=2),0.1043,51
10,RSV,E_only + Ensemble(v>=3),0.1031,51
10,RSV,E_only + AdaptWin(s=90),0.1186,51
10,RSV,E_only + AdaptWin(s=85),0.1103,51
10,RSV,E_only + FreqThresh(p=80),0.1366,51
10,RSV,E_only + FreqThresh(p=85),0.1194,51
10,RSV,E_only + FreqThresh(p=90),0.1132,51
10,RSV,E_only + FreqThresh(p=95),0.0759,51
10,RSV,"E_only + SWAN(w=10,k=1.0)",0.1239,51
10,RSV,"E_only + SWAN(w=10,k=1.5)",0.125,51
10,RSV,"E_only + SWAN(w=10,k=2.0)",0.125,51
10,RSV,"E_only + SWAN(w=20,k=1.0)",0.1284,51
10,RSV,"E_only + SWAN(w=20,k=1.5)",0.1379,51
10,RSV,"E_only + SWAN(w=20,k=2.0)",0.1481,51
10,RSV,"E_only + SWAN(w=50,k=1.0)",0.125,51
10,RSV,"E_only + SWAN(w=50,k=1.5)",0.1463,51
10,RSV,"E_only + SWAN(w=50,k=2.0)",0.1463,51
10,RSV,E_only + MutClust-Orig(g=10),0.1697,51
10,RSV,P*E^2 + Wavelet(t=1.0),0.1818,51
10,RSV,P*E^2 + Wavelet(t=1.5),0.1277,51
10,RSV,P*E^2 + Wavelet(t=2.0),0.1299,51
10,RSV,P*E^2 + KDE(p=75),0.127,51
10,RSV,P*E^2 + KDE(p=80),0.1366,51
10,RSV,P*E^2 + KDE(p=85),0.1194,51
10,RSV,P*E^2 + SlidingTest(p=0.05),0.1972,51
10,RSV,P*E^2 + GradPeak(p=0.2),0.1111,51
10,RSV,P*E^2 + GradPeak(p=0.5),0.093,51
10,RSV,P*E^2 + LocalContrast(z=1.0),0.1154,51
10,RSV,P*E^2 + LocalContrast(z=1.5),0.101,51
10,RSV,P*E^2 + LocalContrast(z=2.0),0.1042,51
10,RSV,"P*E^2 + CUSUM(d=0.3,h=3.0)",0.0533,51
10,RSV,"P*E^2 + CUSUM(d=0.5,h=4.0)",0.0678,51
10,RSV,"P*E^2 + CUSUM(d=0.5,h=5.0)",0.0377,51
10,RSV,P*E^2 + AdaptiveKnee,0.1176,51
10,RSV,P*E^2 + ScoreDBSCAN(ep=8),0.1679,51
10,RSV,P*E^2 + ScoreDBSCAN(ep=15),0.1664,51
10,RSV,P*E^2 + Spectral(z=1.5),0.0899,51
10,RSV,P*E^2 + Spectral(z=2.0),0.093,51
10,RSV,P*E^2 + Bayes(prior=0.1),0.0909,51
10,RSV,P*E^2 + Bayes(prior=0.15),0.1099,51
10,RSV,P*E^2 + Ensemble(v>=2),0.1062,51
10,RSV,P*E^2 + Ensemble(v>=3),0.125,51
10,RSV,P*E^2 + AdaptWin(s=90),0.1228,51
10,RSV,P*E^2 + AdaptWin(s=85),0.1194,51
10,RSV,P*E^2 + FreqThresh(p=80),0.1242,51
10,RSV,P*E^2 + FreqThresh(p=85),0.1194,51
10,RSV,P*E^2 + FreqThresh(p=90),0.1132,51
10,RSV,P*E^2 + FreqThresh(p=95),0.0759,51
10,RSV,"P*E^2 + SWAN(w=10,k=1.0)",0.1075,51
10,RSV,"P*E^2 + SWAN(w=10,k=1.5)",0.1026,51
10,RSV,"P*E^2 + SWAN(w=10,k=2.0)",0.1,51
10,RSV,"P*E^2 + SWAN(w=20,k=1.0)",0.1087,51
10,RSV,"P*E^2 + SWAN(w=20,k=1.5)",0.1235,51
10,RSV,"P*E^2 + SWAN(w=20,k=2.0)",0.127,51
10,RSV,"P*E^2 + SWAN(w=50,k=1.0)",0.1111,51
10,RSV,"P*E^2 + SWAN(w=50,k=1.5)",0.0339,51
10,RSV,P*E^2 + MutClust-Orig(g=10),0.1697,51
10,RSV,rank(P*E) + Wavelet(t=1.0),0.1343,51
10,RSV,rank(P*E) + Wavelet(t=1.5),0.0561,51
10,RSV,rank(P*E) + Wavelet(t=2.0),0.0638,51
10,RSV,rank(P*E) + KDE(p=75),0.2751,51
10,RSV,rank(P*E) + KDE(p=80),0.2236,51
10,RSV,rank(P*E) + KDE(p=85),0.209,51
10,RSV,rank(P*E) + SlidingTest(p=0.01),0.1867,51
10,RSV,rank(P*E) + SlidingTest(p=0.05),0.2197,51
10,RSV,rank(P*E) + GradPeak(p=0.2),0.0533,51
10,RSV,rank(P*E) + GradPeak(p=0.5),0.0339,51
10,RSV,rank(P*E) + LocalContrast(z=1.0),0.1185,51
10,RSV,rank(P*E) + LocalContrast(z=1.5),0.0455,51
10,RSV,rank(P*E) + LocalContrast(z=2.0),0.0308,51
10,RSV,"rank(P*E) + CUSUM(d=0.3,h=3.0)",0.1351,51
10,RSV,"rank(P*E) + CUSUM(d=0.5,h=4.0)",0.0,51
10,RSV,"rank(P*E) + CUSUM(d=0.5,h=5.0)",0.069,51
10,RSV,rank(P*E) + AdaptiveKnee,0.1477,51
10,RSV,rank(P*E) + ScoreDBSCAN(ep=8),0.1062,51
10,RSV,rank(P*E) + ScoreDBSCAN(ep=15),0.1411,51
10,RSV,rank(P*E) + Spectral(z=1.5),0.0777,51
10,RSV,rank(P*E) + Spectral(z=2.0),0.05,51
10,RSV,rank(P*E) + Ensemble(v>=2),0.1043,51
10,RSV,rank(P*E) + Ensemble(v>=3),0.0899,51
10,RSV,rank(P*E) + AdaptWin(s=90),0.129,51
10,RSV,rank(P*E) + AdaptWin(s=85),0.1234,51
10,RSV,rank(P*E) + FreqThresh(p=80),0.1242,51
10,RSV,rank(P*E) + FreqThresh(p=85),0.1194,51
10,RSV,rank(P*E) + FreqThresh(p=90),0.1132,51
10,RSV,rank(P*E) + FreqThresh(p=95),0.0759,51
10,RSV,"rank(P*E) + SWAN(w=10,k=1.0)",0.1841,51
10,RSV,"rank(P*E) + SWAN(w=10,k=1.5)",0.1852,51
10,RSV,"rank(P*E) + SWAN(w=10,k=2.0)",0.1957,51
10,RSV,"rank(P*E) + SWAN(w=20,k=1.0)",0.1746,51
10,RSV,"rank(P*E) + SWAN(w=20,k=1.5)",0.1717,51
10,RSV,"rank(P*E) + SWAN(w=20,k=2.0)",0.1809,51
10,RSV,"rank(P*E) + SWAN(w=50,k=1.0)",0.1638,51
10,RSV,"rank(P*E) + SWAN(w=50,k=1.5)",0.1751,51
10,RSV,"rank(P*E) + SWAN(w=50,k=2.0)",0.1731,51
10,RSV,rank(P*E) + MutClust-Orig(g=10),0.1697,51
20,RSV,E*rare + Wavelet(t=1.0),0.172,101
20,RSV,E*rare + Wavelet(t=1.5),0.16,101
20,RSV,E*rare + Wavelet(t=2.0),0.1301,101
20,RSV,E*rare + KDE(p=75),0.159,101
20,RSV,E*rare + KDE(p=80),0.1517,101
20,RSV,E*rare + KDE(p=85),0.0761,101
20,RSV,E*rare + SlidingTest(p=0.01),0.1207,101
20,RSV,E*rare + SlidingTest(p=0.05),0.124,101
20,RSV,E*rare + GradPeak(p=0.2),0.0,101
20,RSV,E*rare + LocalContrast(z=1.0),0.1419,101
20,RSV,E*rare + LocalContrast(z=1.5),0.1342,101
20,RSV,E*rare + LocalContrast(z=2.0),0.1143,101
20,RSV,"E*rare + CUSUM(d=0.3,h=3.0)",0.0992,101
20,RSV,"E*rare + CUSUM(d=0.5,h=4.0)",0.0541,101
20,RSV,"E*rare + CUSUM(d=0.5,h=5.0)",0.0377,101
20,RSV,E*rare + AdaptiveKnee,0.1548,101
20,RSV,E*rare + ScoreDBSCAN(ep=8),0.3069,101
20,RSV,E*rare + ScoreDBSCAN(ep=15),0.3038,101
20,RSV,E*rare + Spectral(z=1.5),0.1314,101
20,RSV,E*rare + Spectral(z=2.0),0.112,101
20,RSV,E*rare + Bayes(prior=0.1),0.0984,101
20,RSV,E*rare + Bayes(prior=0.15),0.1295,101
20,RSV,E*rare + Ensemble(v>=2),0.1472,101
20,RSV,E*rare + Ensemble(v>=3),0.1379,101
20,RSV,E*rare + AdaptWin(s=90),0.1943,101
20,RSV,E*rare + AdaptWin(s=85),0.202,101
20,RSV,E*rare + FreqThresh(p=80),0.1991,101
20,RSV,E*rare + FreqThresh(p=85),0.2065,101
20,RSV,E*rare + FreqThresh(p=90),0.1538,101
20,RSV,E*rare + FreqThresh(p=95),0.124,101
20,RSV,"E*rare + SWAN(w=10,k=1.0)",0.1203,101
20,RSV,"E*rare + SWAN(w=10,k=1.5)",0.1,101
20,RSV,"E*rare + SWAN(w=10,k=2.0)",0.0696,101
20,RSV,"E*rare + SWAN(w=20,k=1.0)",0.0923,101
20,RSV,"E*rare + SWAN(w=20,k=1.5)",0.0813,101
20,RSV,"E*rare + SWAN(w=20,k=2.0)",0.0877,101
20,RSV,"E*rare + SWAN(w=50,k=1.0)",0.0992,101
20,RSV,"E*rare + SWAN(w=50,k=1.5)",0.0855,101
20,RSV,E*rare + MutClust-Orig(g=10),0.3099,101
20,RSV,P*E*rare + Wavelet(t=1.0),0.2021,101
20,RSV,P*E*rare + Wavelet(t=1.5),0.1392,101
20,RSV,P*E*rare + Wavelet(t=2.0),0.1311,101
20,RSV,P*E*rare + KDE(p=75),0.1172,101
20,RSV,P*E*rare + KDE(p=80),0.0948,101
20,RSV,P*E*rare + KDE(p=85),0.087,101
20,RSV,P*E*rare + SlidingTest(p=0.01),0.1062,101
20,RSV,P*E*rare + SlidingTest(p=0.05),0.128,101
20,RSV,P*E*rare + LocalContrast(z=1.0),0.1429,101
20,RSV,P*E*rare + LocalContrast(z=1.5),0.1351,101
20,RSV,P*E*rare + LocalContrast(z=2.0),0.087,101
20,RSV,"P*E*rare + CUSUM(d=0.3,h=3.0)",0.0992,101
20,RSV,"P*E*rare + CUSUM(d=0.5,h=4.0)",0.0545,101
20,RSV,"P*E*rare + CUSUM(d=0.5,h=5.0)",0.0192,101
20,RSV,P*E*rare + AdaptiveKnee,0.1438,101
20,RSV,P*E*rare + ScoreDBSCAN(ep=8),0.309,101
20,RSV,P*E*rare + ScoreDBSCAN(ep=15),0.3016,101
20,RSV,P*E*rare + Spectral(z=1.5),0.1353,101
20,RSV,P*E*rare + Spectral(z=2.0),0.0968,101
20,RSV,P*E*rare + Bayes(prior=0.1),0.0945,101
20,RSV,P*E*rare + Bayes(prior=0.15),0.1277,101
20,RSV,P*E*rare + Ensemble(v>=2),0.1605,101
20,RSV,P*E*rare + Ensemble(v>=3),0.1486,101
20,RSV,P*E*rare + AdaptWin(s=90),0.1939,101
20,RSV,P*E*rare + AdaptWin(s=85),0.2021,101
20,RSV,P*E*rare + FreqThresh(p=80),0.1991,101
20,RSV,P*E*rare + FreqThresh(p=85),0.1957,101
20,RSV,P*E*rare + FreqThresh(p=90),0.1667,101
20,RSV,P*E*rare + FreqThresh(p=95),0.124,101
20,RSV,"P*E*rare + SWAN(w=10,k=1.0)",0.1085,101
20,RSV,"P*E*rare + SWAN(w=10,k=1.5)",0.0847,101
20,RSV,"P*E*rare + SWAN(w=10,k=2.0)",0.0909,101
20,RSV,"P*E*rare + SWAN(w=20,k=1.0)",0.0968,101
20,RSV,"P*E*rare + SWAN(w=20,k=1.5)",0.0984,101
20,RSV,"P*E*rare + SWAN(w=20,k=2.0)",0.0909,101
20,RSV,"P*E*rare + SWAN(w=50,k=1.0)",0.0976,101
20,RSV,"P*E*rare + SWAN(w=50,k=1.5)",0.0885,101
20,RSV,P*E*rare + MutClust-Orig(g=10),0.2989,101
20,RSV,minority_E + Wavelet(t=1.0),0.2766,101
20,RSV,minority_E + Wavelet(t=1.5),0.2621,101
20,RSV,minority_E + Wavelet(t=2.0),0.197,101
20,RSV,minority_E + KDE(p=75),0.1423,101
20,RSV,minority_E + KDE(p=80),0.1327,101
20,RSV,minority_E + KDE(p=85),0.1196,101
20,RSV,minority_E + SlidingTest(p=0.01),0.2345,101
20,RSV,minority_E + SlidingTest(p=0.05),0.2745,101
20,RSV,minority_E + GradPeak(p=0.2),0.0696,101
20,RSV,minority_E + LocalContrast(z=1.0),0.1564,101
20,RSV,minority_E + LocalContrast(z=1.5),0.0629,101
20,RSV,minority_E + LocalContrast(z=2.0),0.0541,101
20,RSV,"minority_E + CUSUM(d=0.3,h=3.0)",0.0976,101
20,RSV,"minority_E + CUSUM(d=0.5,h=4.0)",0.0901,101
20,RSV,"minority_E + CUSUM(d=0.5,h=5.0)",0.0377,101
20,RSV,minority_E + AdaptiveKnee,0.2,101
