pathogen,scoring,detector,family,n_detected,n_escape,n_overlap,enrichment,p_value
SARS-CoV-2,fubar_bf,"SWAN(w=10,k=1.0)",SWAN,30,30,3,4.1967,0.03212585731002248
SARS-CoV-2,fubar_bf,"SWAN(w=10,k=1.5)",SWAN,26,30,1,1.6141,0.46923120105939864
SARS-CoV-2,fubar_bf,"SWAN(w=10,k=2.0)",SWAN,21,30,1,1.9984,0.39984798104933955
SARS-CoV-2,fubar_bf,"SWAN(w=20,k=1.0)",SWAN,33,30,1,1.2717,0.5534828707657248
SARS-CoV-2,fubar_bf,"SWAN(w=20,k=1.5)",SWAN,25,30,1,1.6787,0.4560060648731711
SARS-CoV-2,fubar_bf,"SWAN(w=20,k=2.0)",SWAN,22,30,1,1.9076,0.41439124483651235
SARS-CoV-2,fubar_bf,"SWAN(w=50,k=1.0)",SWAN,37,30,4,4.5369,0.01001510622945672
SARS-CoV-2,fubar_bf,"SWAN(w=50,k=1.5)",SWAN,26,30,4,6.4564,0.002723242655271911
SARS-CoV-2,fubar_bf,"SWAN(w=50,k=2.0)",SWAN,26,30,4,6.4564,0.002723242655271911
SARS-CoV-2,fubar_bf,MutClust-Orig(g=10),MutClust-Orig,1258,30,30,1.0008,0.9761715647339158
H3N2,freq,Wavelet(t=1.0),Wavelet,104,29,6,1.0802,0.49224106785976374
H3N2,freq,Wavelet(t=1.5),Wavelet,55,29,1,0.3404,0.9586028483532756
H3N2,freq,Wavelet(t=2.0),Wavelet,18,29,0,0.0,1.0
H3N2,freq,KDE(p=75),KDE,136,29,29,3.9926,3.13367440258411e-19
H3N2,freq,KDE(p=80),KDE,109,29,29,4.9817,2.119133487095204e-22
H3N2,freq,KDE(p=85),KDE,82,29,27,6.1653,3.415072224514865e-22
H3N2,freq,SlidingTest(p=0.01),SlidingTest,51,29,13,4.7728,2.1396536833829576e-07
H3N2,freq,SlidingTest(p=0.05),SlidingTest,72,29,14,3.6408,2.4100215382183657e-06
H3N2,freq,GradPeak(p=0.2),GradPeak,2,29,0,0.0,1.0
H3N2,freq,GradPeak(p=0.5),GradPeak,0,29,0,0.0,1.0
H3N2,freq,LocalContrast(z=1.0),LocalContrast,43,29,5,2.1772,0.06959164092823579
H3N2,freq,LocalContrast(z=1.5),LocalContrast,33,29,4,2.2696,0.09102024620782442
H3N2,freq,LocalContrast(z=2.0),LocalContrast,27,29,3,2.0805,0.1688618782641048
H3N2,freq,"CUSUM(d=0.3,h=3.0)",CUSUM,17,29,4,4.4057,0.009656084432271634
H3N2,freq,"CUSUM(d=0.5,h=4.0)",CUSUM,11,29,2,3.4044,0.11233274398191055
H3N2,freq,"CUSUM(d=0.5,h=5.0)",CUSUM,9,29,2,4.1609,0.07854888499486878
H3N2,freq,AdaptiveKnee,AdaptiveKnee,50,29,8,2.9959,0.002806421756530146
H3N2,freq,ScoreDBSCAN(ep=8),ScoreDBSCAN,450,29,18,0.749,0.9986686071116637
H3N2,freq,ScoreDBSCAN(ep=15),ScoreDBSCAN,477,29,22,0.8636,0.9835479663315424
H3N2,freq,Spectral(z=1.5),Spectral,36,29,5,2.6006,0.035604480790414776
H3N2,freq,Spectral(z=2.0),Spectral,27,29,4,2.7739,0.04887323951714042
H3N2,freq,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,freq,Bayes(prior=0.15),Bayes,9,29,2,4.1609,0.07854888499486878
H3N2,freq,AdaptWin(s=90),AdaptWin,411,29,26,1.1845,0.04928157092610721
H3N2,freq,AdaptWin(s=85),AdaptWin,460,29,26,1.0583,0.3266595771586127
H3N2,freq,FreqThresh(p=80),FreqThresh,108,29,9,1.5603,0.09945000086508671
H3N2,freq,FreqThresh(p=85),FreqThresh,81,29,8,1.8493,0.05198245748473606
H3N2,freq,FreqThresh(p=90),FreqThresh,54,29,8,2.7739,0.004683774414310727
H3N2,freq,FreqThresh(p=95),FreqThresh,27,29,4,2.7739,0.04887323951714042
H3N2,freq,"SWAN(w=10,k=1.0)",SWAN,49,29,8,3.057,0.0024469001259542662
H3N2,freq,"SWAN(w=10,k=1.5)",SWAN,38,29,6,2.9564,0.011282411273068666
H3N2,freq,"SWAN(w=10,k=2.0)",SWAN,33,29,6,3.4044,0.005478515129678118
H3N2,freq,"SWAN(w=20,k=1.0)",SWAN,50,29,8,2.9959,0.002806421756530146
H3N2,freq,"SWAN(w=20,k=1.5)",SWAN,42,29,8,3.5665,0.0008303281428523999
H3N2,freq,"SWAN(w=20,k=2.0)",SWAN,28,29,8,5.3498,3.653310336589896e-05
H3N2,freq,"SWAN(w=50,k=1.0)",SWAN,47,29,8,3.1871,0.0018379701487532601
H3N2,freq,"SWAN(w=50,k=1.5)",SWAN,47,29,8,3.1871,0.0018379701487532601
H3N2,freq,"SWAN(w=50,k=2.0)",SWAN,33,29,8,4.5392,0.00013598934949130044
H3N2,freq,MutClust-Orig(g=10),MutClust-Orig,420,29,29,1.2929,0.00046338375307909067
H3N2,entropy,Wavelet(t=1.0),Wavelet,85,29,0,0.0,1.0
H3N2,entropy,Wavelet(t=1.5),Wavelet,63,29,0,0.0,1.0
H3N2,entropy,Wavelet(t=2.0),Wavelet,44,29,0,0.0,1.0
H3N2,entropy,KDE(p=75),KDE,136,29,29,3.9926,3.13367440258411e-19
H3N2,entropy,KDE(p=80),KDE,109,29,29,4.9817,2.119133487095204e-22
H3N2,entropy,KDE(p=85),KDE,82,29,29,6.622,1.1680553128212558e-26
H3N2,entropy,SlidingTest(p=0.01),SlidingTest,53,29,11,3.8861,2.457901006005831e-05
H3N2,entropy,SlidingTest(p=0.05),SlidingTest,86,29,13,2.8304,0.00013127412229828336
H3N2,entropy,GradPeak(p=0.2),GradPeak,15,29,3,3.7448,0.04041044910371303
H3N2,entropy,GradPeak(p=0.5),GradPeak,4,29,0,0.0,1.0
H3N2,entropy,LocalContrast(z=1.0),LocalContrast,53,29,6,2.1197,0.05277515652351505
H3N2,entropy,LocalContrast(z=1.5),LocalContrast,39,29,5,2.4005,0.04849119404994224
H3N2,entropy,LocalContrast(z=2.0),LocalContrast,26,29,3,2.1605,0.15552980729221996
H3N2,entropy,"CUSUM(d=0.3,h=3.0)",CUSUM,18,29,4,4.1609,0.011955536740528924
H3N2,entropy,"CUSUM(d=0.5,h=4.0)",CUSUM,10,29,3,5.6172,0.012783978203415149
H3N2,entropy,"CUSUM(d=0.5,h=5.0)",CUSUM,7,29,1,2.6749,0.32050299268167065
H3N2,entropy,AdaptiveKnee,AdaptiveKnee,55,29,8,2.7235,0.005279477499000276
H3N2,entropy,ScoreDBSCAN(ep=8),ScoreDBSCAN,423,29,18,0.7968,0.9868799371472826
H3N2,entropy,ScoreDBSCAN(ep=15),ScoreDBSCAN,461,29,20,0.8123,0.9937602806595357
H3N2,entropy,Spectral(z=1.5),Spectral,52,29,7,2.5206,0.014614573778908468
H3N2,entropy,Spectral(z=2.0),Spectral,32,29,4,2.3405,0.08303421512604381
H3N2,entropy,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,entropy,Bayes(prior=0.15),Bayes,0,29,0,0.0,1.0
H3N2,entropy,AdaptWin(s=90),AdaptWin,411,29,26,1.1845,0.04928157092610721
H3N2,entropy,AdaptWin(s=85),AdaptWin,460,29,26,1.0583,0.3266595771586127
H3N2,entropy,FreqThresh(p=80),FreqThresh,108,29,10,1.7337,0.043047205702100994
H3N2,entropy,FreqThresh(p=85),FreqThresh,81,29,8,1.8493,0.05198245748473606
H3N2,entropy,FreqThresh(p=90),FreqThresh,54,29,8,2.7739,0.004683774414310727
H3N2,entropy,FreqThresh(p=95),FreqThresh,27,29,4,2.7739,0.04887323951714042
H3N2,entropy,"SWAN(w=10,k=1.0)",SWAN,72,29,10,2.6006,0.0022468652339723864
H3N2,entropy,"SWAN(w=10,k=1.5)",SWAN,63,29,10,2.9721,0.0007388555387322945
H3N2,entropy,"SWAN(w=10,k=2.0)",SWAN,52,29,8,2.8806,0.0036507773325240877
H3N2,entropy,"SWAN(w=20,k=1.0)",SWAN,72,29,10,2.6006,0.0022468652339723864
H3N2,entropy,"SWAN(w=20,k=1.5)",SWAN,70,29,10,2.6749,0.0017861531731898342
H3N2,entropy,"SWAN(w=20,k=2.0)",SWAN,60,29,10,3.1207,0.0004847828860753494
H3N2,entropy,"SWAN(w=50,k=1.0)",SWAN,65,29,10,2.8806,0.0009638020673370929
H3N2,entropy,"SWAN(w=50,k=1.5)",SWAN,65,29,10,2.8806,0.0009638020673370929
H3N2,entropy,"SWAN(w=50,k=2.0)",SWAN,57,29,10,3.2849,0.00030869439545368416
H3N2,entropy,MutClust-Orig(g=10),MutClust-Orig,539,29,29,1.0074,0.8023820492491543
H3N2,rare_freq,Wavelet(t=1.0),Wavelet,74,29,2,0.5061,0.9258827123459388
H3N2,rare_freq,Wavelet(t=1.5),Wavelet,36,29,0,0.0,1.0
H3N2,rare_freq,Wavelet(t=2.0),Wavelet,20,29,0,0.0,1.0
H3N2,rare_freq,KDE(p=75),KDE,136,29,29,3.9926,3.13367440258411e-19
H3N2,rare_freq,KDE(p=80),KDE,109,29,22,3.7792,3.3044741944124176e-11
H3N2,rare_freq,KDE(p=85),KDE,82,29,19,4.3385,2.128886015509557e-10
H3N2,rare_freq,SlidingTest(p=0.01),SlidingTest,41,29,2,0.9134,0.6620921232961348
H3N2,rare_freq,SlidingTest(p=0.05),SlidingTest,81,29,6,1.387,0.25372455210696604
H3N2,rare_freq,GradPeak(p=0.2),GradPeak,0,29,0,0.0,1.0
H3N2,rare_freq,GradPeak(p=0.5),GradPeak,0,29,0,0.0,1.0
H3N2,rare_freq,LocalContrast(z=1.0),LocalContrast,92,29,5,1.0176,0.5634728130854083
H3N2,rare_freq,LocalContrast(z=1.5),LocalContrast,49,29,2,0.7643,0.7585488996568219
H3N2,rare_freq,LocalContrast(z=2.0),LocalContrast,29,29,2,1.2913,0.46793808025789146
H3N2,rare_freq,"CUSUM(d=0.3,h=3.0)",CUSUM,18,29,3,3.1207,0.06501982077723573
H3N2,rare_freq,"CUSUM(d=0.5,h=4.0)",CUSUM,8,29,1,2.3405,0.3572668233015055
H3N2,rare_freq,"CUSUM(d=0.5,h=5.0)",CUSUM,6,29,1,3.1207,0.2817128091930258
H3N2,rare_freq,AdaptiveKnee,AdaptiveKnee,89,29,6,1.2623,0.3341107002431086
H3N2,rare_freq,ScoreDBSCAN(ep=8),ScoreDBSCAN,152,29,8,0.9855,0.5929913235926345
H3N2,rare_freq,ScoreDBSCAN(ep=15),ScoreDBSCAN,366,29,20,1.0232,0.5161638333343728
H3N2,rare_freq,Spectral(z=1.5),Spectral,38,29,3,1.4782,0.3311003511531883
H3N2,rare_freq,Spectral(z=2.0),Spectral,24,29,2,1.5603,0.37128857847987784
H3N2,rare_freq,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,rare_freq,Bayes(prior=0.15),Bayes,24,29,3,2.3405,0.13002006987425585
H3N2,rare_freq,AdaptWin(s=90),AdaptWin,65,29,6,1.7284,0.11961150554196584
H3N2,rare_freq,AdaptWin(s=85),AdaptWin,110,29,8,1.3618,0.215018872868666
H3N2,rare_freq,FreqThresh(p=80),FreqThresh,93,29,6,1.208,0.3760041290155492
H3N2,rare_freq,FreqThresh(p=85),FreqThresh,68,29,6,1.6521,0.14119109591839882
H3N2,rare_freq,FreqThresh(p=90),FreqThresh,46,29,5,2.0352,0.0883825024949024
H3N2,rare_freq,FreqThresh(p=95),FreqThresh,24,29,3,2.3405,0.13002006987425585
H3N2,rare_freq,"SWAN(w=10,k=1.0)",SWAN,120,29,9,1.4043,0.16688618975085312
H3N2,rare_freq,"SWAN(w=10,k=1.5)",SWAN,89,29,6,1.2623,0.3341107002431086
H3N2,rare_freq,"SWAN(w=10,k=2.0)",SWAN,80,29,6,1.4043,0.24414555412744682
H3N2,rare_freq,"SWAN(w=20,k=1.0)",SWAN,132,29,10,1.4185,0.1385967855924479
H3N2,rare_freq,"SWAN(w=20,k=1.5)",SWAN,114,29,8,1.314,0.24698434688048412
H3N2,rare_freq,"SWAN(w=20,k=2.0)",SWAN,88,29,6,1.2766,0.32376908151992956
H3N2,rare_freq,"SWAN(w=50,k=1.0)",SWAN,141,29,13,1.7263,0.018668242307315973
H3N2,rare_freq,"SWAN(w=50,k=1.5)",SWAN,136,29,13,1.7898,0.013622670768767137
H3N2,rare_freq,"SWAN(w=50,k=2.0)",SWAN,109,29,10,1.7178,0.045640437663617556
H3N2,rare_freq,MutClust-Orig(g=10),MutClust-Orig,0,29,0,0.0,1.0
H3N2,homoplasy,Wavelet(t=1.0),Wavelet,82,29,0,0.0,1.0
H3N2,homoplasy,Wavelet(t=1.5),Wavelet,65,29,0,0.0,1.0
H3N2,homoplasy,Wavelet(t=2.0),Wavelet,48,29,0,0.0,1.0
H3N2,homoplasy,KDE(p=75),KDE,136,29,29,3.9926,3.13367440258411e-19
H3N2,homoplasy,KDE(p=80),KDE,109,29,29,4.9817,2.119133487095204e-22
H3N2,homoplasy,KDE(p=85),KDE,82,29,22,5.0235,4.123146677757809e-14
H3N2,homoplasy,SlidingTest(p=0.01),SlidingTest,47,29,8,3.1871,0.0018379701487532601
H3N2,homoplasy,SlidingTest(p=0.05),SlidingTest,84,29,10,2.2291,0.007485883832239107
H3N2,homoplasy,GradPeak(p=0.2),GradPeak,11,29,1,1.7022,0.45639818100471796
H3N2,homoplasy,GradPeak(p=0.5),GradPeak,0,29,0,0.0,1.0
H3N2,homoplasy,LocalContrast(z=1.0),LocalContrast,80,29,6,1.4043,0.24414555412744682
H3N2,homoplasy,LocalContrast(z=1.5),LocalContrast,53,29,4,1.4131,0.31088687346025545
H3N2,homoplasy,LocalContrast(z=2.0),LocalContrast,31,29,1,0.604,0.8265261010644773
H3N2,homoplasy,"CUSUM(d=0.3,h=3.0)",CUSUM,21,29,2,1.7833,0.31047702340366035
H3N2,homoplasy,"CUSUM(d=0.5,h=4.0)",CUSUM,12,29,1,1.5603,0.4860306109875434
H3N2,homoplasy,"CUSUM(d=0.5,h=5.0)",CUSUM,9,29,1,2.0805,0.3921065655898351
H3N2,homoplasy,AdaptiveKnee,AdaptiveKnee,104,29,8,1.4403,0.17086357480247313
H3N2,homoplasy,ScoreDBSCAN(ep=8),ScoreDBSCAN,379,29,20,0.9881,0.6292349658539957
H3N2,homoplasy,ScoreDBSCAN(ep=15),ScoreDBSCAN,450,29,23,0.957,0.7873175348579573
H3N2,homoplasy,Spectral(z=1.5),Spectral,45,29,8,3.3287,0.0013569889464845623
H3N2,homoplasy,Spectral(z=2.0),Spectral,27,29,3,2.0805,0.1688618782641048
H3N2,homoplasy,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,homoplasy,Bayes(prior=0.15),Bayes,2,29,0,0.0,1.0
H3N2,homoplasy,AdaptWin(s=90),AdaptWin,258,29,20,1.4515,0.0139952757404655
H3N2,homoplasy,AdaptWin(s=85),AdaptWin,508,29,29,1.0689,0.13728901933378343
H3N2,homoplasy,FreqThresh(p=80),FreqThresh,156,29,9,1.0802,0.46100247099170105
H3N2,homoplasy,FreqThresh(p=85),FreqThresh,104,29,8,1.4403,0.17086357480247313
H3N2,homoplasy,FreqThresh(p=90),FreqThresh,76,29,7,1.7246,0.0949324085630022
H3N2,homoplasy,FreqThresh(p=95),FreqThresh,35,29,5,2.6749,0.031852812818331834
H3N2,homoplasy,"SWAN(w=10,k=1.0)",SWAN,91,29,5,1.0288,0.5527116410413816
H3N2,homoplasy,"SWAN(w=10,k=1.5)",SWAN,90,29,5,1.0402,0.5418465817454159
H3N2,homoplasy,"SWAN(w=10,k=2.0)",SWAN,64,29,4,1.1703,0.4531256979054216
H3N2,homoplasy,"SWAN(w=20,k=1.0)",SWAN,96,29,8,1.5603,0.12007816207791293
H3N2,homoplasy,"SWAN(w=20,k=1.5)",SWAN,90,29,7,1.4563,0.18848142248891425
H3N2,homoplasy,"SWAN(w=20,k=2.0)",SWAN,87,29,5,1.0761,0.50868917199382
H3N2,homoplasy,"SWAN(w=50,k=1.0)",SWAN,121,29,9,1.3927,0.17339977674643406
H3N2,homoplasy,"SWAN(w=50,k=1.5)",SWAN,105,29,9,1.6049,0.08577587178720461
H3N2,homoplasy,"SWAN(w=50,k=2.0)",SWAN,91,29,9,1.8518,0.03821842632296951
H3N2,homoplasy,MutClust-Orig(g=10),MutClust-Orig,542,29,29,1.0018,0.9465930018416207
H3N2,esm2_llr,Wavelet(t=1.0),Wavelet,98,29,13,2.4838,0.0005489741219678904
H3N2,esm2_llr,Wavelet(t=1.5),Wavelet,56,29,10,3.3436,0.00026365956041933953
H3N2,esm2_llr,Wavelet(t=2.0),Wavelet,21,29,3,2.6749,0.09512777760165535
H3N2,esm2_llr,KDE(p=75),KDE,136,29,25,3.4419,1.4609933444448405e-12
H3N2,esm2_llr,KDE(p=80),KDE,109,29,19,3.2638,4.873900597118436e-08
H3N2,esm2_llr,KDE(p=85),KDE,82,29,19,4.3385,2.128886015509557e-10
H3N2,esm2_llr,SlidingTest(p=0.01),SlidingTest,35,29,0,0.0,1.0
H3N2,esm2_llr,SlidingTest(p=0.05),SlidingTest,69,29,0,0.0,1.0
H3N2,esm2_llr,GradPeak(p=0.2),GradPeak,30,29,2,1.2483,0.48630693849124124
H3N2,esm2_llr,GradPeak(p=0.5),GradPeak,13,29,1,1.4403,0.5141005022895421
H3N2,esm2_llr,LocalContrast(z=1.0),LocalContrast,67,29,3,0.8384,0.7193905890602463
H3N2,esm2_llr,LocalContrast(z=1.5),LocalContrast,49,29,3,1.1464,0.4969091293690699
H3N2,esm2_llr,LocalContrast(z=2.0),LocalContrast,35,29,1,0.535,0.8627109806662165
H3N2,esm2_llr,"CUSUM(d=0.3,h=3.0)",CUSUM,13,29,1,1.4403,0.5141005022895421
H3N2,esm2_llr,"CUSUM(d=0.5,h=4.0)",CUSUM,7,29,0,0.0,1.0
H3N2,esm2_llr,"CUSUM(d=0.5,h=5.0)",CUSUM,6,29,0,0.0,1.0
H3N2,esm2_llr,AdaptiveKnee,AdaptiveKnee,62,29,3,0.906,0.6656654844876334
H3N2,esm2_llr,ScoreDBSCAN(ep=8),ScoreDBSCAN,436,29,24,1.0307,0.47668085399368154
H3N2,esm2_llr,ScoreDBSCAN(ep=15),ScoreDBSCAN,493,29,27,1.0255,0.4887907212427327
H3N2,esm2_llr,Spectral(z=1.5),Spectral,26,29,2,1.4403,0.4108142773834977
H3N2,esm2_llr,Spectral(z=2.0),Spectral,15,29,1,1.2483,0.5658671606217864
H3N2,esm2_llr,Bayes(prior=0.1),Bayes,9,29,1,2.0805,0.3921065655898351
H3N2,esm2_llr,Bayes(prior=0.15),Bayes,40,29,2,0.9362,0.6481980854629967
H3N2,esm2_llr,AdaptWin(s=90),AdaptWin,63,29,2,0.5944,0.8726121390456221
H3N2,esm2_llr,AdaptWin(s=85),AdaptWin,116,29,4,0.6457,0.9009365209824957
H3N2,esm2_llr,FreqThresh(p=80),FreqThresh,109,29,5,0.8589,0.7261890899834385
H3N2,esm2_llr,FreqThresh(p=85),FreqThresh,82,29,4,0.9134,0.6632238050438595
H3N2,esm2_llr,FreqThresh(p=90),FreqThresh,55,29,2,0.6809,0.8150627247086548
H3N2,esm2_llr,FreqThresh(p=95),FreqThresh,28,29,1,0.6687,0.7935102572214123
H3N2,esm2_llr,"SWAN(w=10,k=1.0)",SWAN,70,29,3,0.8025,0.7484944644280734
H3N2,esm2_llr,"SWAN(w=10,k=1.5)",SWAN,56,29,2,0.6687,0.8232986334423626
H3N2,esm2_llr,"SWAN(w=10,k=2.0)",SWAN,29,29,2,1.2913,0.46793808025789146
H3N2,esm2_llr,"SWAN(w=20,k=1.0)",SWAN,79,29,5,1.1851,0.4173907128976591
H3N2,esm2_llr,"SWAN(w=20,k=1.5)",SWAN,56,29,3,1.0031,0.5926931888985456
H3N2,esm2_llr,"SWAN(w=20,k=2.0)",SWAN,44,29,3,1.2766,0.4229972306234589
H3N2,esm2_llr,"SWAN(w=50,k=1.0)",SWAN,89,29,5,1.0519,0.5308835933990734
H3N2,esm2_llr,"SWAN(w=50,k=1.5)",SWAN,78,29,5,1.2003,0.40582774487847323
H3N2,esm2_llr,"SWAN(w=50,k=2.0)",SWAN,68,29,5,1.3768,0.2915970611917002
H3N2,esm2_llr,MutClust-Orig(g=10),MutClust-Orig,529,29,29,1.0265,0.45931254406215005
H3N2,plddt_inv,Wavelet(t=1.0),Wavelet,115,29,0,0.0,1.0
H3N2,plddt_inv,Wavelet(t=1.5),Wavelet,55,29,0,0.0,1.0
H3N2,plddt_inv,Wavelet(t=2.0),Wavelet,13,29,0,0.0,1.0
H3N2,plddt_inv,KDE(p=75),KDE,136,29,0,0.0,1.0
H3N2,plddt_inv,KDE(p=80),KDE,109,29,0,0.0,1.0
H3N2,plddt_inv,KDE(p=85),KDE,82,29,0,0.0,1.0
H3N2,plddt_inv,SlidingTest(p=0.01),SlidingTest,216,29,0,0.0,1.0
H3N2,plddt_inv,SlidingTest(p=0.05),SlidingTest,247,29,0,0.0,1.0
H3N2,plddt_inv,GradPeak(p=0.2),GradPeak,45,29,2,0.8322,0.7135196630798686
H3N2,plddt_inv,GradPeak(p=0.5),GradPeak,34,29,2,1.1014,0.5559852624584453
H3N2,plddt_inv,LocalContrast(z=1.0),LocalContrast,61,29,6,1.8417,0.09380713392714005
H3N2,plddt_inv,LocalContrast(z=1.5),LocalContrast,7,29,1,2.6749,0.32050299268167065
H3N2,plddt_inv,LocalContrast(z=2.0),LocalContrast,3,29,0,0.0,1.0
H3N2,plddt_inv,"CUSUM(d=0.3,h=3.0)",CUSUM,41,29,0,0.0,1.0
H3N2,plddt_inv,"CUSUM(d=0.5,h=4.0)",CUSUM,18,29,0,0.0,1.0
H3N2,plddt_inv,"CUSUM(d=0.5,h=5.0)",CUSUM,14,29,0,0.0,1.0
H3N2,plddt_inv,AdaptiveKnee,AdaptiveKnee,246,29,0,0.0,1.0
H3N2,plddt_inv,ScoreDBSCAN(ep=8),ScoreDBSCAN,360,29,11,0.5721,0.9996779917125247
H3N2,plddt_inv,ScoreDBSCAN(ep=15),ScoreDBSCAN,438,29,19,0.8122,0.9869491382210779
H3N2,plddt_inv,Spectral(z=1.5),Spectral,44,29,4,1.7022,0.2006089352357016
H3N2,plddt_inv,Spectral(z=2.0),Spectral,24,29,4,3.1207,0.03312115566753557
H3N2,plddt_inv,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,plddt_inv,Bayes(prior=0.15),Bayes,0,29,0,0.0,1.0
H3N2,plddt_inv,AdaptWin(s=90),AdaptWin,357,29,0,0.0,1.0
H3N2,plddt_inv,AdaptWin(s=85),AdaptWin,364,29,0,0.0,1.0
H3N2,plddt_inv,FreqThresh(p=80),FreqThresh,122,29,0,0.0,1.0
H3N2,plddt_inv,FreqThresh(p=85),FreqThresh,100,29,0,0.0,1.0
H3N2,plddt_inv,FreqThresh(p=90),FreqThresh,70,29,0,0.0,1.0
H3N2,plddt_inv,FreqThresh(p=95),FreqThresh,44,29,0,0.0,1.0
H3N2,plddt_inv,"SWAN(w=10,k=1.0)",SWAN,298,29,0,0.0,1.0
H3N2,plddt_inv,"SWAN(w=10,k=1.5)",SWAN,289,29,0,0.0,1.0
H3N2,plddt_inv,"SWAN(w=10,k=2.0)",SWAN,257,29,0,0.0,1.0
H3N2,plddt_inv,"SWAN(w=20,k=1.0)",SWAN,310,29,0,0.0,1.0
H3N2,plddt_inv,"SWAN(w=20,k=1.5)",SWAN,293,29,0,0.0,1.0
H3N2,plddt_inv,"SWAN(w=20,k=2.0)",SWAN,288,29,0,0.0,1.0
H3N2,plddt_inv,"SWAN(w=50,k=1.0)",SWAN,312,29,1,0.06,0.9999999999941208
H3N2,plddt_inv,"SWAN(w=50,k=1.5)",SWAN,297,29,1,0.063,0.9999999999590444
H3N2,plddt_inv,"SWAN(w=50,k=2.0)",SWAN,296,29,0,0.0,1.0
H3N2,plddt_inv,MutClust-Orig(g=10),MutClust-Orig,542,29,29,1.0018,0.9465930018416207
H3N2,sasa,Wavelet(t=1.0),Wavelet,46,29,0,0.0,1.0
H3N2,sasa,Wavelet(t=1.5),Wavelet,35,29,0,0.0,1.0
H3N2,sasa,Wavelet(t=2.0),Wavelet,29,29,0,0.0,1.0
H3N2,sasa,KDE(p=75),KDE,136,29,0,0.0,1.0
H3N2,sasa,KDE(p=80),KDE,109,29,0,0.0,1.0
H3N2,sasa,KDE(p=85),KDE,82,29,0,0.0,1.0
H3N2,sasa,SlidingTest(p=0.01),SlidingTest,122,29,0,0.0,1.0
H3N2,sasa,SlidingTest(p=0.05),SlidingTest,134,29,0,0.0,1.0
H3N2,sasa,GradPeak(p=0.2),GradPeak,20,29,3,2.8086,0.08452157914769713
H3N2,sasa,GradPeak(p=0.5),GradPeak,5,29,0,0.0,1.0
H3N2,sasa,LocalContrast(z=1.0),LocalContrast,95,29,8,1.5768,0.11442676184016642
H3N2,sasa,LocalContrast(z=1.5),LocalContrast,50,29,5,1.8724,0.11729312662869379
H3N2,sasa,LocalContrast(z=2.0),LocalContrast,22,29,5,4.2555,0.0042436287806686904
H3N2,sasa,"CUSUM(d=0.3,h=3.0)",CUSUM,30,29,1,0.6241,0.8161320038142084
H3N2,sasa,"CUSUM(d=0.5,h=4.0)",CUSUM,13,29,0,0.0,1.0
H3N2,sasa,"CUSUM(d=0.5,h=5.0)",CUSUM,8,29,0,0.0,1.0
H3N2,sasa,AdaptiveKnee,AdaptiveKnee,126,29,4,0.5944,0.9354117711941801
H3N2,sasa,ScoreDBSCAN(ep=8),ScoreDBSCAN,93,29,7,1.4093,0.21268246514204267
H3N2,sasa,ScoreDBSCAN(ep=15),ScoreDBSCAN,323,29,12,0.6956,0.9866287295235017
H3N2,sasa,Spectral(z=1.5),Spectral,55,29,3,1.0213,0.5796693766059795
H3N2,sasa,Spectral(z=2.0),Spectral,26,29,2,1.4403,0.4108142773834977
H3N2,sasa,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,sasa,Bayes(prior=0.15),Bayes,0,29,0,0.0,1.0
H3N2,sasa,AdaptWin(s=90),AdaptWin,142,29,5,0.6593,0.9150329978415626
H3N2,sasa,AdaptWin(s=85),AdaptWin,183,29,5,0.5116,0.9873810737288821
H3N2,sasa,FreqThresh(p=80),FreqThresh,100,29,4,0.749,0.8154572612904455
H3N2,sasa,FreqThresh(p=85),FreqThresh,75,29,3,0.749,0.7919055238857278
H3N2,sasa,FreqThresh(p=90),FreqThresh,50,29,3,1.1234,0.5112092787572673
H3N2,sasa,FreqThresh(p=95),FreqThresh,25,29,2,1.4979,0.39117701045339964
H3N2,sasa,"SWAN(w=10,k=1.0)",SWAN,188,29,0,0.0,1.0
H3N2,sasa,"SWAN(w=10,k=1.5)",SWAN,153,29,0,0.0,1.0
H3N2,sasa,"SWAN(w=10,k=2.0)",SWAN,133,29,0,0.0,1.0
H3N2,sasa,"SWAN(w=20,k=1.0)",SWAN,164,29,0,0.0,1.0
H3N2,sasa,"SWAN(w=20,k=1.5)",SWAN,141,29,0,0.0,1.0
H3N2,sasa,"SWAN(w=20,k=2.0)",SWAN,138,29,0,0.0,1.0
H3N2,sasa,"SWAN(w=50,k=1.0)",SWAN,161,29,0,0.0,1.0
H3N2,sasa,"SWAN(w=50,k=1.5)",SWAN,161,29,0,0.0,1.0
H3N2,sasa,"SWAN(w=50,k=2.0)",SWAN,150,29,0,0.0,1.0
H3N2,sasa,MutClust-Orig(g=10),MutClust-Orig,496,29,24,0.906,0.9689156337860308
H3N2,grantham,Wavelet(t=1.0),Wavelet,80,29,0,0.0,1.0
H3N2,grantham,Wavelet(t=1.5),Wavelet,66,29,0,0.0,1.0
